Tissue,CT,Gene
Skin,T helper cells,"IFNG,IL2,TBX21,DPP4,KLRD1,CXCR3,CCR1,CCR5,TNFSF11,HAVCR2,IL18R1,LTBR,TNF,LTA,GATA3,CSF2,IL4,IL5,IL6,IL10,IL13,CCR8,CXCR4,CCR3,CCR7,ICOS,PTGDR2,HAVCR1,IL1R2,IRF4,STAT6,IL17A,IL17F,IL21,IL22,RORA,RORC,CD38,KLRB1,AHR,CCR10,CD3D,CD4,CCR4,CCR6,IL9,CD2,CD28,CD5,IL1RL1,FOXP3,CD3G,TNFRSF4,CD40LG,IL17RB,HPGDS,NFATC2,NFKB1,NR3C1,PPARG"
Skin,T memory cells,"SELL,CCR7,CD4,CCR5,CD69,ITGB5,BCL2,GRAP2,TBC1D10C,CYTIP,KPNA4,CD247,EPSTI1,APBB1IP,CD27,RHOH,GIMAP1,ACP5,IKZF1,SP100,DGKA,IL7R,ITGB7,NKG7,CD28,BIN2,RAPGEF6,ARHGEF1,S100A9,ARHGAP15,CD3E,SKAP1,GIMAP4,CD2,LAT,TCF7,LEF1,SEPT1,ARHGAP45,SATB1,PTPRCAP,S100A8,LTB,LCK,TRAC,CD3G,CD3D,TRBC2,CD7,CXCR6,ICOS,CCR6,ITGAE,ENPP1"
Skin,T regulatory cells,"FOXP3,IKZF2,CD4,IL2RA,ENTPD1,SELL,NT5E,ITGAE,TNFRSF4,CTLA4,CCR4,LAG3,IZUMO1R,CNGB1,TNFRSF18,MAF,IL10,IL1R1,ITGB8,LRRC32,FOLR1"
Skin,Tanycytes,"GPR50,DRD2,DIO2,COL23A1,SLC16A2,LHX2,SLC17A8,COL25A1,RAX,CRYM,VCAN,FRZB,PENK,CACNA2D2,ADM,SPRR1A,SCN7A,MEST,IGFBP5,RGS7BP,CTGF,TGFB2"
Skin,Thymocytes,"NOTCH1,CD38,CXCR4,TNF,CD1D,CD2,CD1A,CD4,CD5,CD8A,IL2RA,CD69,SLAMF1,CD99,TAGAP,UCP2,TSHR,CD27,CD28,BCL6,CIDEA"
Skin,Transient cells,"SLC26A4,RHBG,HEPACAM2,INSRR,CLCNKB,COL18A1,SLC43A2,TMEM117,PARM1,ST14,ENPP5,GCLC,SYT7,ITGAV,TMEM50B,CTNNB1,ACO2,SMPD1,OGDH,SEC23B,CDC42BPB,PIP4K2C"
Skin,Trichocytes,"KRT86,DSG2,KRT81,DSG4,KRT37,HOXC13"
Skin,Trigeminal neurons,"CREBRF,PRKX,PRDM12,DHCR24,CALCA,CALCB,VWA5A,PPP1R1C,AVIL,PIRT,TAC1,PRPH,SCN9A,RUFY2,FAM189B,CLGN,SCN7A,NEFH,GCNT2,ZDHHC2,PARM1,AHNAK2,PHF24,KCNAB2,ATL1,HSPB8,FKBP1B,TLN2,SYNM,GDAP1,DGKZ,PRUNE2,SLC17A6,FGF13,DGKH,CPNE3,CCDC92,SNCG,NICN1,NEFM,RGS7BP,ADD2,PIEZO2,VAMP1,SCN10A"
Skin,Trophoblast cells,"CD4,TTPA,TNFRSF9,STAR,HOPX,S100P,ADAM19,CYP24A1,LIF,HAND1,ELF5,SIRT1,PTHLH,ACKR2,IGF2,SIGLEC6,CDX2,KRT7,DLX3,GCM1,ASCL2,CGB3,INHBA,MLANA,SERPINE1,PHLDA2,TFEB,PERP,ERVFRD-1,HLA-G"
Skin,Trophoblast progenitor cells,"ISG20,FOXO4,TFAP2C"
Skin,Trophoblast stem cells,TFAP2C
Skin,Tuft cells,"SUCNR1,FABP1,POU2F3,CDHR2,AVIL,ESPN,LRMP,TRPM5,TAS1R3,SOX9,CAMK2B,GNAT3,IL25,PLCB2,GFI1B,ATOH1,ASIC5,KLF3,DRD3,GNG13,PTGS1,IRF7,FFAR3,ALOX5,TSLP,IL13RA1,IL17RB"
Skin,Undefined placental cells,"BATF3,DIO3,DKKL1,DUSP9,H19,LAS1L,LDOC1,MBNL3,PHLDA2,PRSS8,SCT,TFRC,KRT23"
Skin,Urothelial cells,"TRPV1,NAT1,UPK1B,PIEZO1,UMODL1,IVL,SLC14A1,UPK3A,UPK1A,UPK2,UPK3B"
Skin,Vascular smooth muscle cells,"ACTA2,MYH11,PDGFRB,SEMA3D,TBX18,WT1"
Smooth muscle,Acinar cells,"CTRB1,KLK1,RBPJL,PTF1A,CELA3A,PRSS1,SPINK1,ZG16,CEL,CELA2A,CPB1,CELA1,RNASE1,AMY2B,CPA2,CPA1,CELA3B,PNLIP,CTRB2,PLA2G1B,PRSS2,CLPS,REG1A,SYCN,PNLIPRP1,CTRC,REG3A,SERPINA3,PRSS3,REG1B,CFB,GDF15,MUC1,C15ORF48,DUOXA2,AKR1C3,OLFM4,GSTA1,LGALS2,PDZK1IP1,RARRES2,CXCL17,UBD,GSTA2,ANPEP,LYZ,ANGPTL4,ALDOB"
Smooth muscle,Adipocyte progenitor cells,"CEBPA,EGFR,FGF10,GSC,MMP3,PPARG,TWIST2,GATA3,GLI1,SMO,STAB1,WISP2,WT1,SCARA5,HOXC8,TCF7L1,HOXC9,HOXC6,HOXC4,ZNF521,SULT1E1,EBF2,NRG4"
Smooth muscle,Adipocytes,"SLC36A2,P2RX5,LEP,UCP1,CIDEA,PRDM16,LHX8,EPSTI1,MC2R,FFAR2,PIKFYVE,CYP11B2,TLR2,TLR4,ADRB1,ADRB2,ADRB3,FABP4,TNFRSF9,TBX1,TMEM26,TCF21,ADIPOQ,CFD,ACVR1C,SLC2A4,LPIN1,PLIN1,PCK1,PPARG,RETN,MEST,ADM2,STAT6,TFE3,CPPED1,APPL2,APOL6,PXMP2,CAVIN1,AGT,SLC1A5,ACSL1,BCAT2,PNPLA2,CIDEC,CDO1,APOC1,MMP2,POSTN,LOX,COL6A2,ZBTB16,GULP1,FZD4,TRIP10,FGF7,MAOB,SOCS1,ARNT,SULT1A1,NNMT,AOC3,H6PD,CYP27A1,EBF2,MNDA,HSD11B1,AR,GDF10,CYP1B1,COL5A3,STEAP4,CCL11,NR1H3,DEPTOR,CYTH3,FMO1,ACADSB,XDH,RSPO3,PTGES,CREB3L1,ANGPTL2,ADAM12,LBP,NMB,RARRES2,FST,EGFR,CPXM1,C3,ADAMTS5,MT2A,TIMP1,METRN,METRNL,MYO1C,NQO1,SYAP1,CRNDE,AQP5,AZGP1,LRP1,PDE3B,LGALS12,SERPINF1,CPT1B,ELOVL3,PPARGC1A,MPZL1,CITED1,DPT,HOXC9,ZNF423,ESM1"
Smooth muscle,Adrenergic neurons,"TH,DDC,DBH,PNMT,SLC18A2,NPFF,SLC12A7,SYT1"
Smooth muscle,Airway epithelial cells,"AQP1,ADH7,CDH1,SEC14L3"
Smooth muscle,Airway goblet cells,"MUC5B,MUC16,LTF,SCGB3A1,DMBT1,LIPF,MSLN,AGR2,GP2,PIGR,TFF2,AQP5,QSOX1,FXYD3,SEC23B,CEACAM1,GOLPH3,GGH,GALNT5,GALNT6,MUC5AC,MUC4,MUC20,SPDEF,DUSP4"
Smooth muscle,Airway smooth muscle cells,"NOG,ACTA2,FOXF1,GATA5"
Smooth muscle,Alpha cells,"GCG,TTR,GLP1R,ARX,POU3F4,NKX2-2,RESP18,PYY,PCSK2,SLC38A5,TM4SF4,CRYBA2,NKX6-1,KCNK16,PCSK1,PRRG2,IRX2,ALDH1A1,PEMT,CHGA,SMIM24,F10,SCGN,SLC30A8,SH3GL2,SCGB2A1,FAP,DPP4,GPR119,MAFB,PAX6,NEUROD1,LOXL4,PLCE1,GC,KLHL41,FEV,PTGER3,RFX6,SMARCA1,PGR,LDB2,IRX1,UCP2,RGS4,GLS"
Smooth muscle,Alveolar macrophages,"PLET1,IL1B,CCL3,G0S2,CXCL2,MCEMP1,KLHDC4,GDA,CLEC7A,ITGAX,TNFAIP2,CD36,GAL,TLR2,GPNMB,MRC1,MARCO,CSF2RB,MPP1,TRIM25,OLR1,S100A4,GNGT2"
Smooth muscle,Anterior pituitary gland cells,"AGA,ANGPT1,CHGA,CPEB4,IGSF1,MEST,NKTR,NUCB2,PITX2,POU1F1,PRL,RAB27A,RCN3,SEZ6L2,SIX6,TBRG1,TMEM130,POMC,GMPPA,GNB3,HEPACAM2,ASB4,RAX,NKX2-1,FGF10,FSHB,PCSK1,GNRHR,PITX1,GH1,TSHB,PAX7,LHB"
Smooth muscle,Astrocytes,"S100B,SLC1A2,GFAP,BYSL,ALDH1L1,CD40,SLC1A3,FGFR3,GJB6,AQP4,HTRA1,S100A8,CLDN10,ITIH3,NKAIN4,ACSL6,ACSBG1,TRIL,AGT,GPR37L1,SLC4A4,NTSR2,SLC6A11,HSPA2,SLC16A2,SYNE1,DIO2,SLC7A10,ENTPD2,HSPB6,PLXNB1,LCAT,PLA2G7,CMTM5,S1PR1,SLC39A12,LUZP2,GSTA4,SLC25A28,SLC25A46,WNT3,FZD2,TEAD1,RLBP1,ALDOC,LCN2,SOX9,CCR7,AANAT,SOCS3,SYNM,HMG20A,NFATC3,SRR,SLC1A6,ETS1,SLIT1,SNPH,IL23A"
Smooth muscle,B cells,"CD2,CD5,MS4A1,CR2,CD22,FCER2,CD40,CD69,CD70,CD79A,CD79B,CD80,CD86,TNFRSF9,SDC1,TNFSF4,TNFRSF13B,TNFRSF13C,PDCD1,IGHD,IGHM,RASGRP3,HLA-DRA,LTB,HLA-DQA1,FLI1,CD14,SEMA6D,LAIR1,IFIT3,IGLL1,DNTT,MME,SPN,CD19,CD24,CD27,B3GAT1,CD72,MUM1,PAX5,JCHAIN,MZB1,LY6D,FCMR,BANK1,EDEM1,VPREB3,POU2AF1,CRELD2,DERL3,RALGPS2,FCHSD2,POLD4,TNFRSF17,HVCN1,FCRLA,EDEM2,BLNK,TXNDC11,BTLA,SMAP2,FKBP11,SEC61A1,SPCS3,SPIB,EAF2,CXCR4,BIRC3,IGLC2,IGLC3,IGLC1,IL21R,IGKC,VPREB1,LRMP,KLHL6,SLAMF6,FAM129C,BST1,MSH5,DOK3,BACH2,PXK,IGHG1,IGHG3,IGHG4,CD38,CCR7,CD55,TLR9,SWAP70,HMGA1"
Smooth muscle,B cells memory,"CD38,CD80,CD84,CD86,NT5E,PAX5,SPIB,ADAM28,AIM2,ALOX5,BACH2,BANK1,BLK,CCR6,CD180,CD19,CD1C,CD22,CD27,CD69,CD72,CD79A,CD79B,CLCA3P,CR2,CXCR5,DENND5B,FCGR2B,FCRL2,FRK,GNG7,GPR18,GUSBP11,HHEX,HLA-DOB,IFNA10,IGHD,IGHM,IGKC,IGLL3P,IL7,IRF8,LTB,LY86,MBL2,MS4A1,NMBR,NPIPB15,P2RX5,PNOC,PTPRCAP,RALGPS2,RASGRP2,SIK1,SIT1,SLC12A1,SP140,STAP1,TMEM156,TNFRSF13B,TNFRSF17,TRAF4,VPREB3,ZBTB32"
Smooth muscle,B cells naive,"CD19,CD2,CD72,IL2RA,MME,ABCB4,ADAM28,BACH2,BANK1,BCL7A,BEND5,BLK,BRAF,CD180,CD1C,CD22,CD69,CD79A,CD79B,CR2,CXCR5,EAF2,FCER2,FCGR2B,FCRL2,FRK,GPR18,GUSBP11,HHEX,HLA-DOB,IGHD,IGHM,IGKC,IGLL3P,IL4R,IRF8,LTB,LY86,MEP1A,MICAL3,MS4A1,NMBR,P2RX5,P2RY14,PNOC,PSG2,PTPRCAP,RALGPS2,RASGRP2,SELL,SIK1,SLC12A1,SPIB,STAP1,TCL1A,UGT1A8,VPREB3,ZNF286A,TNFSF8,MITF,HLA-DQB1,TNFRSF13C,LINC00926,STAG3,BIRC3"
Smooth muscle,Basal cells,"KRT5,KRT17,BCL2,KRT14,TP63,CDH3,KRT6B,METTL5,ANXA11,TMEM14A,BNIP3,TYMP,DPP7,OPTN,PLAU,CAPN1,BACE2,CTNNB1,ILK,PKP3,ITGA3,MT1L,SRSF4,RAB38,ALKBH7,DNPH1,KRT23,SLC16A3,GYPC,DUSP23,RARRES1,ITGA2,SLC25A37,GAPDHP1,ITGB6,ITGB4,SPHK1,ACTG2,IRF6,RAB13,LAMB3,ACADVL,MMP7,HEBP2,FBXO32,MT1E,MT2P1,SERINC2,NNMT,KRT15,PLP2,MT1X,S100A14,LAMC2,BMP7,MYLK"
Smooth muscle,Basophils,"CD69,IL3RA,CCR3,ENPP3,FCER1A,TLR4,LTC4S,CPA3,ITGAL,ITGAM,ITGAX,IL4R,ITGB7,IL4,MS4A2,MS4A3,HDC,GATA2,CCL3,CD33,CDH1,HTR1B,DNASE2B,FADS2,GPC4,GRM6,ACSS2,ADORA2B,AQP9,BACE1,BMP4,CABLES1,CCL4,CEBPA,E2F8,FADS1,FAR2,FBXO9,GPR183,HGF,HIST1H1D,HIST1H2AC,IFITM1,INF2,JAZF1,L1CAM,LAMA5,MBOAT1,NFIL3,NPL,OSBPL5,OTUB2,P2RY1,PDK3,PDZD4,PERP,PIGY,PLEKHG5,PLG,RNF39,SLC26A3,SLC26A8,SNCAIP,ST6GALNAC5,SUPT3H,TULP3,TEC,UNC93A,WRN"
Smooth muscle,Bergmann glia,"GFAP,GDF10,GJB6,GRIA4,GRM3,NTSR2,ITIH3,A2M,PTCH1,CDC42EP4,BTBD17,AQP4,SLC4A4,HOPX,GPR37L1,ACSBG1,ALDH1L1,SLC1A3,SLC1A2,S100B,TTC21B,HEPACAM,UFL1,NRXN3,ATP7A,BICD2,METRN,P2RX7,EGFR,GRIA1,P2RY1,GRIN2B,GRIN3A,SEPT4,DAO,KIF1BP"
Smooth muscle,Beta cells,"GCGR,JPH3,CD40,HAMP,EZH1,NTRK1,PDX1,SLC2A2,NKX6-2,FXYD2,NPY,INS,RIMS1,MAFA,EFNA5,LMX1A,NKX2-2,NKX6-1,PAX4,IAPP,PCSK2,G6PC2,SLC30A8,PCSK1,GJD2,SCGN,IGF2,SYT13,FFAR2,NPTX2,PFKFB2,EDARADD,HOPX,SH3GL2,ADCYAP1,SCGB2A1,CASR,MAFB,PAX6,NEUROD1,ISL1,TGFBR3,SMAD9,SIX3,SIX2,BMP5,PIR,STXBP5,DLK1,RGS16"
Smooth muscle,Cajal-Retzius cells,"RELN,DIABLO,ST3GAL5,ISOC1,SMOC2,DYNC1I1,NHLH2,CLSTN2,TMEM163,CACNA2D2,CIB2,NDNF,LINGO1,LNPK,RNF138,TMEM170B,ABCC5,CNRIP1,EBF3,FUT9,PABPN1,GNL3L,NUDT2,SLC25A46,NSMCE3,DACH1,FAM69B,HOMER2,MAP9,DNM3,LZTFL1,FSD1,TCEAL1,RAB11FIP2,BARHL2,TRIM44,SLC17A6,B3GALT1,SLITRK5,ERC2,NBEA,SLC25A36,ZDBF2,MAPK8,GDF5,ACHE,CCM2,WRAP73,NRG1,ATP13A2,CNTNAP2,PNOC,LHX1,LINGO2,FAT3,SRGAP3,CDH4,FLRT3,EDIL3,ZCCHC12,RALGPS2,FAM196A,SMAD1,TBR1,KCNH7,LHX5,CALB2,EMX2,ZIC2,WNT7B,AATF,NANOS1,TBCK,RGMB,DACT1,EOMES,CNR1,HAR1A"
Smooth muscle,Cardiac stem and precursor cells,"MYH6,WT1,TBX18,FUT4,KITLG,NKX2-5,ISL1,GATA4,ETV2,KIT,ABCG2,MESP1,BMP4,ADGRL2,TBX3,TBX4,WNT5A,ANKRD1"
Smooth muscle,Cardiomyocytes,"TNNC1,ADM,ALCAM ,NPPA,FGF2,NPPB,TNNI3,TNNT2,ANKRD1,NPPC,DES,HAND2,HAND1,GATA4,GATA6,MYL2,NKX2-5,PNMT,ACTA1,CD36,RBM20,VLDLR,ALPK3,RBM24,FABP4,CKMT2,SPEG,MYH7B,MYOM2,MYOM1,PDLIM5,MYH7,PLN,TCAP,SORBS2,RYR2,OBSCN,ACTC1,MYL3,CORO6,PDE4D,NEXN,FHL2,MYBPC3,MYH6,TTN,GPIHBP1,AQP1,DMD,MFN2,ASB2,ART3,RRAD,ADPRHL1,JPH2,PYGM,HSPB7,MYOZ2,ENO3,TRDN,ACTN2,TNNI1,SMPX,MYL7,TBX20,TRIM63,MB,CTGF,MYL4,LOX,CTNNB1,CPT1A,SOX18,NOTCH1,SLN,CSRP3,TXLNB,CKM,CXCR4,IL11RA,MITF,ZFPM2,BDNF,GJA5,FMOD,MTTP,SLC5A1,ADIPOQ,TRPV1,HAMP,SGPL1,STC1,FGF23,STRN,HEY2,ADIPOR2,PDE1A,BMP4,CASQ2"
Smooth muscle,Cholangiocytes,"SSTR2,SLC4A2,SCTR,KRT7,KCNN2,ITGB4,GGT6,CFTR,CCKBR,AQP4,AQP1,PIGR,GGT1,JAG1,GPBAR1,GGT7,KRT19,ONECUT2,ALPL,HNF1B,ALB,AGR2,TFF3,TFF1,SOX9,CLDN4,MMP7,TFF2,SCGB3A1,FXYD2,DEFB1,CD24,LCN2,CXCL1,CXCL6,LGALS2,TACSTD2,ELF3,SPP1,MUC5B,LGALS4"
Smooth muscle,Cholinergic neurons,"CHAT,SLC18A3,ACHE,SLC5A7,TAC1,BRCA1,ACLY"
Smooth muscle,Chondrocytes,"PRG4,TNC,CRTAC1,CREB3L2,RUNX2,ACAN,COL2A1,COMP,MATN3,RUNX3,SOX6,BMP2,CTNNB1,FGF18,GLI3,PBX3,PTHLH,SMO,STAT1,MMP13,VEGFA,MATN1,COL9A1,COL10A1,IGF2,MIA,SDC3,EMP1,COL6A1,CYTL1,LCN2,LUM,SCRG1,HAPLN1,COL11A1,S100A9,CHAD,COL9A3,DLK1,S100A8,CHODL,SHOX,MGP,VDR,NOG,AGER,IL10RA"
Smooth muscle,Choroid plexus cells,"TTR,KL,SOSTDC1,CLIC6,SLC4A10,HTR2C,AQP1,SLC16A2,SLC4A2,SLC4A5,SLC31A1,CLDN2,SLC13A4,SLC29A4,PRLR,CLDN1,SLC2A12,WFIKKN2,SLC23A2,SLC26A11,CHMP1A"
Smooth muscle,Chromaffin cells,"SLC26A4,AGRP,IGF2,SLC18A2,SNAPIN,PNMT,RAPGEF2,SERPINE1,GJD2,CACNA1D,PIK3C2A,PLD1,PLD2,DOC2B,UNC13A,SLC18A1,STX1A,NPY,NTRK1,P2RY1,SLC12A2,CHGA,PLAT"
Smooth muscle,Ciliated cells,"SEC14L3,CCDC153,FAM161A,TMEM212,USMG5,CCDC181,FOXJ1,CCDC17,CCDC39,ODF3B,CYP2S1,LRRC23,SCGB1A1,APPL2"
Smooth muscle,Clara cells,"SYT2,CYP2E1,SCGB1A1,FOXM1,CTSE,MUC5B,SCGB3A2,SFTPC,MUC1,CYP4B1,ALDH1A1,BPIFA1,SCGB3A1,MUC4,AHR,MMP28,LEPR,ERN1,SFTPA1,CARM1,RAB3D,SFTPD"
Smooth muscle,Crypt cells,"KCNE3,KCNQ1,OLFM4,PROM1,LGR5,EPHB2,ASCL2,BMI1,HOPX,LRIG1,TERT,MSI1,SMOC2,TNFRSF19,SLC12A2,AXIN2"
Smooth muscle,Decidual cells,"XCL1,IGFBP1,XCL2,CTSW,IL32,TRDC,KLRC1,PRL,CST7,AREG"
Smooth muscle,Delta cells,"PDX1,FFAR4,SST,PCSK9,RBP4,PAX4,RESP18,HHEX,ISL1,SCGN,KCNK16,IAPP,FXYD2,NPTX2,GPC5-AS1,UCP2,LEPR,BAIAP3,MS4A8,CASR,BCHE,GABRB3,UNC5B,EDN3,PRG4,GHSR,FRZB,PCSK1,GABRG2,POU3F1,BHLHE41,EHF,LCORL,ETV1"
Smooth muscle,Dendritic cells,"IL6,CD86,CD83,CD1A,CR2,TLR9,CD1C,CD209,LAMP3,CD1B,TREM2,FABP4,S100A9,ARG1,HLA-DRA,HLA-DQA1,HLA-DMB,HLA-DMA,HLA-DQB1,CLEC10A,HLA-DRB1,HLA-DPA1,HLA-DPB1,DNASE1L3,CLEC9A,LILRB2,ETV6,CD163,CXCR4,CXCL8,VSIG4,NR4A3,CCR7,TRAF1,RELB,BATF3,CCL22,SLAMF7,XCR1,CXCL16,SCIMP,FCGR2B,FGD2,RAB7B,NAAA,HCK,CD180,HFE,CCR2,RYR1,ITGAE,SEMA4A,DPP4,SLAMF8,CXCR3,BTLA,FLT3,TLR3,ITGAX,GPR132,ADAM19,AP1S3,ASS1,ADGRG5,GPR68,KIT,KMO,P2RY10,RAB30,SEPT6,ZBTB46,S100A4,CLEC7A,AIF1,LST1,IRF8,ADGRE1,CCL17,CD14,CD207,CD8A,CX3CR1,ITGAM,LY75,PDCD1LG2,SIRPA,FCGR3A,SERPINA1,AXL,PPP1R14A,SIGLEC6,CD22,DAB2,S100A8,VCAN,LYZ,FCER1A,C1ORF54,CAMK2D,NAPSA,PLBD1,RNASE6,SLC11A1,PDPN,S100B,CD28,PPL,SLURP1,HLA-DRB5,SERPINB9"
Smooth muscle,Distal tubule cells,"CLDN8,SLC12A3,UMOD,JAG1,CALB1,PVALB,PGAM2,WNK4,SGMS2,SLC16A7,LHX1,ABCA13,EMX1,TRPM6,CWH43,TRPM7,UROC1,TFRC,TSC22D2,LARP1B,CLCNKB,KLHL3,KLK1,KCNJ1,HOXD8,KL,EGF,TMEM213,TMEM52B,DEFB1,FXYD2,USMG5,TRHDE,KCNJ16,RHCG,SOSTDC1,SCNN1A,VDR,SLC8A1,AQP2,AVPR2"
Smooth muscle,Dopaminergic neurons,"TH,SLC6A3,FOXA2,KCNJ6,NR4A2,LMX1B,CACNA2D2,CADPS2,CHRNA6,MAPK8IP2,NTN1,PRKCG,SCN2A,TENM1,ZIM3,DDC,SLC18A2,SLC18A3,NEUROD6,SMAD3,PITX3"
Smooth muscle,Ductal cells,"CFTR,HNF1B,KRT20,MUC1,ONECUT1,AMBP,HHEX,ANXA4,SPP1,PDX1,SERPINA3,CFB,GDF15,AKR1C3,MMP7,DEFB1,SERPING1,TSPAN8,CLDN10,SLPI,SERPINA5,PIGR,CLDN1,LGALS4,PERP,PDLIM3,WFDC2,SLC3A1,AQP1,ALDH1A3,VTCN1,KRT19,TFF1,TFF2,KRT7,CLDN4,LAMB3,TACSTD2,CCL2,DCDC2,CXCL2"
Smooth muscle,Embryonic stem cells,"MYC,FOXD3,POU5F1,FUT4,CD24,ITGA4,CDH1,ABCG2,PODXL,ALPP,ZIC1,PRDM5,ANO6,CDK8,SLC46A2,TEX19,ZSCAN10,KCNIP3,PCGF2,NANOG,GAL,PITX2,BCL3,SALL4,TDGF1,HOXB5,BNIP3,GJC1,TRIM6,PUM2,GJB4,SOX15,UTF1,GJB1,FBXO15,PML,THY1,KIT,CD59,PROM1,PECAM1,ITGA6,FZD1,KITLG,SOX2,ZFP42,ZFX,TAF8,HMGA2,NACC1,NR6A1,STAT3,LEF1,L1TD1,KHDC3L,GDF3,DPPA5,DPPA4,DPPA2,DPPA3,SMAD1,SMAD5,SMAD9,SMAD4,SMAD2,SMAD3,CTNNB1,HHEX,ESRRB,DNMT3B,PIWIL1,PIWIL2,PIWIL4,LIFR,IL6ST"
Smooth muscle,Endothelial cells,"PECAM1,ICAM1,ITGB3,SELE,VCAM1,MCAM,PROCR,TEK,FLT4,APLN,VWF,NOS3,THBD,PLVAP,ACKR1,SLCO1C1,TMEM100,ADGRF5,ABCG2,PODXL,NOSTRIN,MFSD2A,ACVRL1,AQP1,MYLK,RASIP1,FLI1,TIE1,APLNR,NRP2,ADAMTS1,RPRM,FABP4,GPIHBP1,FHL2,LOX,KLK1,ADORA2A,ARAP3,ARHGEF15,CARD10,CLEC14A,DLL4,ESM1,GIMAP5,GJA4,MMRN2,NOTCH4,NPR1,PRKCH,RASGRP3,ROBO4,SCARF1,SOX18,SOX7,SPNS2,THSD1,APOLD1,EMP1,CD36,RNASE1,CTGF,HYAL2,CLEC4G,GPR182,F8,RBP7,CALCRL,FOXF1,CASZ1,AQP7,TCF15,CD300LG,BTNL9,MEOX2,ERG,HEXIM1,GLYCAM1,CD55,MMRN1,C7,RAMP3,VEGFC,GJA5,HEY1,RND1,BDP1,CD46,MEOX1,CCL19,MADCAM1,CYP1B1,IRX3,BIRC2,LYVE1,SEMA3D,EMCN,WFDC1,ADGRL4,VWA1,ECE1,PTPRB,CLDN5,TBX1,SEMA7A,FOXF2,PDGFB,ECSCR,ELK3,CDH5,PLEC,STAB1,TGFBR2,CD93,CXCL1,RGS5,SLC7A5,ENG,KDR,SLC2A1,EGFL7,FLT1,EPAS1,EDNRB,KCNJ8,CD82,CHST1,TSPAN8,ETS1,CD34,PDPN,PROX1,EHD3,USHBP1,MYF6,OIT3,IL1A,BMP2,C1QTNF1,PCDH12,DPP4,PALMD,POSTN,BMX,SLC38A5,XDH,MGLL,SLC9A3R2,ICAM2,MGP,ADIRF,SRPX,CAV1,HSPG2,CCL14,CLEC1B,FCN2,FCN3,CRHBP,CCL23,SGK1,DNASE1L3,LIFR,PCAT19,CDKN1C,INMT,PTGDS,FAM167B,LTC4S,STAB2"
Smooth muscle,Endothelial cells (aorta),"ITGA5,TMTC2,NR1D1,HFE,PKN3,SULT1A1,TMTC1,SHE,ITGBL1,GRASP,ENPP4,ARHGEF15,TMEM184B,FOXC2,DHH,DENND5B,KAZALD1,FGD5,FAS,ITGB4,EMILIN1,MICAL2,NKX2-3,STXBP6,SYNPO,ATP2A3,GIMAP4,CMKLR1,ITGA9,SMAD6,EFNB2,LOX,FZD4,NTN1,NPR1,ARL4D,HEY2,HYAL2,FKBP7,NXN,PDIA5,APH1B,SOX18,WBP1L,LAMB2,CHST12,P3H3,KLK10,MALL,CLEC1A,MARVELD1,FAM198B,THBD,NOS3,TNS2,ATL2,ACKR3,COL4A4,CALCRL,COL4A3,PER3,STAB1,CYP1B1,EPHX2,KLK8,BACE2,BMP6,SULF1,CPQ,PI16,AMIGO2,PTPRJ,TRIM47,LMCD1,PDE3A,BMX,PROCR,SMOC1,CRACR2B,GJA5,BMP4,SOD3,ADH7,PCOLCE2,PTGIS,ACE,GXYLT2,CYTL1,EHD3"
Smooth muscle,Endothelial cells (blood brain barrier),"ABCG2,GFAP,GPR37L1,SLC13A4,SLC19A1,SLC23A2,SLC38A3,TNFRSF19,TNFRSF21,FOXF2,FOXL2,FOXQ1,LEF1,PPARD,ZIC3,ALCAM"
Smooth muscle,Enteric glia cells,"GFRA3,MPZ,LGI4,RGS16,ALDH1A1,L1CAM,CXCL14,DKK3,INTS6,DHRS3,SOX10,GFAP,S100B,NOS2,FOXD3,ALDH1A3,SLC18A2"
Smooth muscle,Enteric neurons,"HIVEP3,PLEKHA5,IGF2BP3,ARHGAP26,TTBK2,ASTN1,CACNA1E,TUB,FILIP1,GCNT2,VEZT,RET,AHDC1,MAP6,RGMB,FBXO7,PPP2R5B,SNX21,FSTL5,LIX1,RGS3,CYTH3,TSHZ1,STXBP5,ATF5,DMKN,CACNA1B,PIK3CA,ZDHHC2,MYL1,EML5,MFSD6,SCN7A,ARHGEF28,HAND2,VSTM2L,FAM19A5,EFNA5,HOXB4,TLX2,GOLGA7B,SLC18A3,TOX,CELF6,GPR22,PLCE1,CYB561,GFRA2,FLOT2,SLC7A14,JPH3,CASZ1,TAC1,SCN3A,CHRNA3,PARVA,SLC10A4,TM4SF4,FAM19A1,SLC5A7,PHOX2B,PIRT,HOXB5,HOXA5,GAL,CARTPT,NMU,VIP,CCK"
Smooth muscle,Enterochromaffin cells,"REG4,AFP,SLC18A1,LMX1A,TRPA1,FGF1,PIEZO2,ADGRG4,ADM,TPH1,CRH,GJB1"
