Tissue,CT,Gene
Intestine,Goblet cell,"Rps25,Krt8,Rep15,Gm20594,Rpl31-ps12,Gpd1,Guca2b,Aars,Rps2,Pigr,Nek6,Rnase4,Fam107b,Prxl2a,Eef1b2,Bpnt1,Aldoa,Cyp2b10,Gpx1,Fbxo36,Zfp623,Tkfc,Fabp1,Rps19,Lgals4,Rps20,Rcan3,Apoa1,Malat1,Gmds,Trim33,Nat10,Apoc2,Gcnt3,Gsto1,Adh1,Atp5g3,Rpn2,Fabp2,Map4k4,Rplp1,Fth1,Cbr1,Fcgbp,Tm4sf5,Txndc5,Asns,Hnrnpc,Rpl36al,Dgat1,Muc2,Ssr4,Far1,Rpl23a,Ern2,Rpl12,Msrb1,Lypd8l,Apoa4,Zfp612,Spink1,Creb3l4,Rpl15,Bsg,Tnfaip8,Rpl18,Pdia3,Clcn7,Snrpg,2200002D01Rik,Slc39a7,Lgals2,Mmp15,Rpl35a,Rpl6,Ces2e,Tspan1,Tpd52,Psap,Rps17,Ung,Pds5a,Cyb5a,Clpb,Cog6,Mlxipl,Cc2d1b,Tff3,Acsl5,Gm6525,Mt1,Slc25a4,Igdcc4,Rpl27a,Rpl22,Prdm15,Rps13,Gsta1,Krt18,Gm12070,S100a11,Rpl11,Rpl3,Gm8580,Rpl17,Ppp1r14b,Slc12a8,Rpl14,1700037C18Rik,Atp5c1,Gpi1,Sec61b,Mettl4,Dhrs1,Eif2ak3,Cyb5r3,Sdf2l1,Rpl41,2310030G06Rik,Actb,Guca2a,Dbi,Tspan8,Reg4,S100g,Cyp2c65,Rap1gap,Macroh2a1,Sh3pxd2a,Gm4832,Gstm3,Lpin1,Manf,Atp5o,Rps3a1,Rpl18a,Rpl10,Ccn1,B3galnt2,Rps15a,Rpl36,Gfus,Rpl32,Rpl29,Cyp4f14,Myl6b,Mttp,Clca1,Cyb5rl,Rpl9,Snx5,Gstm1,Rpl23,Khk,Rps12,Rpl37rt,Mgam,Wars,Rps16,Rps18,Dnajc10,Dync2i1,Prap1,Sis,Rpsa,Alpi,Aldh4a1,Hid1,Rps28,Dolpp1,Rpl7a,Rpl13a,Rnf225,Rps8,Ldha,Gm6654,Mvb12a,Rpl21,Fxyd3,Fbxo3,Pdia6,Muc13,Ccl9,Spdef,Rpl37a,Aldh1a1,Ccnd1,Atp1a1,Ucp2,Tmem141,Apoc3,Rps14,Tmed5,Tpsg1,Tmed9,Rps24,Xbp1,Slc5a1,Pkm,Tm4sf20,Herpud1,Prkci,Ndrg1,Crip1,Rpl7,Reg1,Map2k3os,Gm17821,Selenof,Stard10,Snhg4,Cmpk1,Ano7,9330158H04Rik,Cdhr5,Rps29,Zc3h4,Rab3d,Ssr2,Dmwd,Rps27a,Acly,Klk1,Rpl38,Rpl36a,Tmsb10,Rpl10a,Arhgef10l,Pcid2,Rpl31,Zg16,Gpx4,Eef1a1,Cd24a,Rps10,Rpl13,Creb3l1,Ffar2,Gm10433,Tmsb4x,Rps4x,Fam3d,Gm6402,Syngr2,Fbp2,Ndufv3,Rps21,Oaz1,Rpl39,Maged2,Ptma,Ccl25,Gna11,Mt2,H2-K1,Rpl28,Aldob,Ccnd2,Nfia,Rps3,Aldh3b2,Sec61g,Itln1,Stc2,Oat,Btbd8,Rps7,Ergic1,Bace2,Cyp2c29,Epb41l2,Actn1,Smim6,Fdft1,Gpx2,Rps9,Sec11c,Reep5,Cib2,Asph,Snx15,Spink4,Ccl6,Mvd,Tceal9,Csrp2,Klf9,Pdlim1,Gsta4,Pank2,Rack1,Hadh,Mgst1,Eny2,Cog3,Sf3b6,Sirt2,Tbc1d8,Cd55,Papss2,Rps6,Rnasek,Rps26,Cyp2d26,Rps5,Selenop,Rpl4,Rplp0,Selenom,Gapdh,Agr2,Chgb,Krt7,Phf6,Galnt12,Lman2,Cyp2j6,Acy3,Cyp3a11,Txndc5,Ern2,Scin,Agr2,Calr,Ttc39a,Ssr4,Selenos,Nans,S100a6,Tpsg1,Bace2,Serp1,Uap1,Fcgbp,Sec61b,Muc2,Tmed9,Ramp1,Guca2a,Rep15,Spdef,Gcnt3,Sdf2l1,Xbp1,Manf,Galnt7,Bcas1,Cmpk1,Tspan13,Tmsb10,Slc12a8,Wars,Gale,Atoh1,Ccl9,Smim14,Kdelr3,Tff3,Guk1,Pla2g10,Lrrc26,Creld2,Klk1,Pdia3,Ddost,Ssr2,Creb3l4,Sh3bgrl3,Creb3l1,Cmtm7,Tnfaip8,Tmed3,Tm9sf3,Stard3nl,Gfus,Qsox1,Clca1,Slc50a1,Dnajc10,Dap,Kdelr2,Hpd,Hgfac,AW112010,Krtcap2,Arf4,Tpd52,Spink4,Ergic1,Tram1,Pdia5,Capn9,Smim6,Ostc,Klf4,Galnt12,C1galt1c1,Zg16,Pdia6,Selenof,Foxa3,Fkbp11,Fam3d,Muc2,Tff3,Agr2,Tff3,Muc2,Agr2,Muc2,Klf4,Muc2,Tff3,Tff3,Tff3,Muc2,Fcgbp,Zg16,Clca1,Muc2,Tff3,Agr2,Tff3,Spink4,Muc2,Muc2,Muc2,Clca1,Tff3,Zg16,Fcgbp,Reg4,Plet1,Muc2,Muc2,Fcgbp,Muc2"
Intestine,Intestinal stem cell,"Bmi1,Dclk1,Lgr5,Hesx1,Lgr5,Lgr5,Bmi1,Dclk1,Bmpr1a,Epha1,Lgr5,Bmi1,Dclk1,Alcam,Ascl2,Sox9,Olfm4,Lgr5,Lgr5,Lgr5,Olfm4,Smoc2,Lgr5,Pdgfa,Lgr5,Jun,Ascl2,Igfbp4,Olfm4,Gkn3,Bmi1,Slc12a2,Hopx,Ascl2"
Intestine,Intrinsic primary afferent neuron,"Calb1,Calcb,Klhl1,Nefl,Calb2"
Intestine,Late enterocyte precursor cell,"Gsta1,Fabp1,Gstm3,Fth1,Sis,Mt1,Reg3b,Mt2,Aldob,Reg4,Gstm1,Chgb"
Intestine,Macrophage,"Lyz1,Lyz2,Cd68,Cd63,Zeb2,Adgre1,Cx3cr1,Itgax,Acp5,Adgre1,H2-Ab1,Cd9,Cx3cr1,Ccr2,Ccl2,Rel,Cd14,Klf2,Cd81,Hes1,Nlrp3,Mrc1,Il10,Ifitm3,Itgax,Ccl8,Runx3,Itgam,Adgre1,Cd68,Csf1r"
Intestine,Memory T cell,"Itgae,Lat,Sell,Klrg1,Cd247"
Intestine,Natural killer cell,"Gzma,Prf1,Nkg7,Irf8,Gzmb,Fcer1g,Tyrobp,Il2rb,Gzmm,Ccl5,Gzmg,Klrd1,Gzma,Gzmc,Tyrobp,Ncr1,Ncr1"
Intestine,Paneth cell,"Hspa5,Atp5g3,Defa30,Gm20594,Aldoa,Tspan1,Apoa4,Rpl31-ps12,Ly6e,Adgre5,Apoc2,AW209491,Mrpl39,Slc25a5,Ddx17,Fam114a2,Golm1,5730455P16Rik,Apoa1,Fabp1,Khk,Pgam1,Rpl17,Fam20b,Brd3,Dkc1,Gsto1,Spdef,Cyp2b10,Atp5o,Tead2,Cldn15,Ptprf,Pnrc1,Ang4,Peli1,Wapl,Txndc5,Krt8,Pdia3,Gstm1,Lrig1,Tcf4,Cnot2,Gm12070,Cyp4f14,Mttp,Herpud1,1110038B12Rik,Tmprss2,Eid1,Apoc3,Gsta1,Fabp2,Gstm3,Mgam,Rnf20,Fcgbp,Slc41a1,Gabarapl1,Malat1,Ndufa6,Rbfa,Cyp2c65,Cpeb3,Bpnt1,Sox9,Tpt1,Pkm,Ldb1,Ccdc141,Ckmt1,Gpx4,Tff3,Sox4,Atpif1,Gadd45b,Vmn1r58,H2-K1,Nr6a1,Bri3,Slc38a2,Zdhhc14,Rbm5,Adcy6,Aldob,Fbp2,Stx3,Slc38a1,Lyz1,Sis,Gpi1,Slc25a4,Snora33,Prr15,Bri3bp,Nav1,Rps9,Esyt2,Axin2,Cox4i1,Pitpnc1,Gna11,Uqcrq,Ndrg1,Tfcp2l1,Tm4sf5,Gsta4,Aldh1a1,Cbx6,Crip1,Gpd1,Mon2,Srsf7,Ern2,Tmem176b,Tpsg1,Lamc2,Qsox1,Prelid1,Atp1a1,Gapdh,Hpd,Ndrg2,Rbm26,Cox6a1,Ints6,Npc2,Ldha,Cd63,Zfas1,Ubn1,Smim14,Car12,Reg4,Matr3,Rpl7,Ces2e,Top1,Usp22,Pdxdc1,Prrc1,Rpl12,Cycs,Bsg,Atp5b,Eef1a1,Hmgcs1,Cd24a,Fyco1,Maged1,Stk40,Pdcd2,Fam117a,Atp5h,Gpx1,Smoc2,Atrx,Gdpd1,Cyb5r3,Acly,Scp2,Mt1,Cox8a,Dbi,Sptlc1,Cbfa2t3,Krt19,Eef1b2,Mta1,Gm1123,Tug1,Prpf4b,Edn1,Tmem59,Ivns1abp,Tmem120b,Abcd4,Galnt4,Slc5a1,Rnase4,Eif2b1,Zfp148,Spink4,Sarnp,Ccl6,Tecpr1,Cln6,Reg1,Pus7l,Ptpro,Slc12a8,Selenop,Tax1bp1,Creb3l4,Tm4sf20,Rpl5,Esf1,Zkscan14,Sfswap,Creb3l1,Mif,Pms1,Gfus,2200002D01Rik,Tceal9,Hk2,Cox6b1,Fau,Mdh2,Colca2,Tpi1,Nme3,Snx10,Dgat1,Apoa1,Phlda1,Syt7,Tle5,Zc3h11a,Serf1,Adgrl1,Fam220a,Cox7a2,Mt2,Hsp90ab1,Ccl25,Rasa2,Rps8,Oat,Dll4,Lypd8l,Agr2,Mmp7,Fxr1,Shtn1,Cnot10,Kif11,Car8,Rps23,Atp6ap2,Itln1,Dmbt1,Selenom,Snhg12,Rps27a,Lgals12,Ccdc47,Guca2a,Cyp2c29,Alpi,Dll1,Rab3d,Hepacam2,Muc2,Pabpc1,D930020B18Rik,Papss2,Comt,Selenon,Acsl5,Defa17,Pdlim1,Klk1,Rpl6,Adh1,Defa24,Mgst3,Polr1d,Tpd52,P4hb,Tkt,Rnase1,Mbnl2,Chgb,0610010K14Rik,Cyp2d26,Trim8,Zfp664,Glmn,Mpp3,Arhgap1,Arfgap3,Ucp2,Syne2,Rnf216,Rps28,Nupr1,Klf4,Lypd8,Txn1,Prap1,Bcl7a,Alkbh6,Mast4,Ttc39c,Galnt12,Tnfrsf21,Galnt7,Kcnh3,Flna,4833420G17Rik,Mdh1,Anxa4,Gas5,Hoxaas3,Fth1,Dctn2,Cfl1,Tkfc,Guca2b,St6galnac2,Cyp3a11,Marcks,Lyz1,Defa24,Defa40,Defa29,Defa38,Ang4,Defa30,Mptx2,Defa22,Defa26,Defa3,Defa17,Defa21,Lyz2,Defa24,Ang4,Defa17,Defa22,Lyz1,Defa24,Lyz1,Lyz1,Defa24,Lyz1,Lyz1,Mptx1,Lyz1,Defa3,Reg3g,Reg3b"
Intestine,Proliferating T cell,"Clspn,Spc24,Neil3,Esco2,Cdc6,Brca1,Pclaf,Rrm2"
Intestine,Regulatory T(Treg) cell,"Itgae,Cd83,Areg,Foxp3,Il10,Il2ra,Cd274,Ikzf2,Malt1,Foxp3,Cd4,Penk,Nrp1,Cd4,Ctla4,Lag3,Il2ra,Nrp1,Nt5e"
Intestine,Revival stem cell,"Bmi1,Hopx,Ly6a,Clu,Anxa1,Clu"
Intestine,Stem cell,"Hopx,Tnfrsf19,Ascl2,Lgr5,Lgr5,Olfm4,Axin2,Lgr5,Lgr5,Bmi1,Lgr5,Slc12a2,Msi1,Ascl2,Smoc2,Lgr5,Olfm4,Mex3a,Hopx,Olfm4,Lrig1,Lgr5,Olfm4,Prom1,Ascl2,Lgr5,Lrig1,Olfm4,Lgr5,Bmi1,Lgr5,Ascl2,Lrig1,Sox9,Ephb2,Kitl,Lgr5,Lgr5,Lgr5,Lgr5,Olfm4,Lgr5,Axin2,Sox9,Ascl2"
Intestine,T cell,"Cd3e,Cd3d,Cd3e,Cd3g,Cd4,Cd3e,Il7r,Cd3e"
Intestine,T helper(Th) cell,"Cxcr3,Ccr5,Icos,Fosl1,Cxcr5,Tbx21,Slfn5,Mt1,Gata3,Pdcd1,Ccr6,Il1rl1,Cd4,Cxcr3"
Intestine,Transit amplifying (TA) cell,"Apoc3,Rps25,Gpd1,Cyp2b10,Rps4x,Apoc2,Aldh1a1,Dmbt1,Rpl31-ps12,Pkm,Apoa1,Apoa4,Gpx4,Rps10,Eef1b2,Gstm1,Gsta4,Rpl10a,Prxl2a,Rpsa,Sis,Rpl8,Tkfc,Cbr1,Fabp1,Rps2,Rpl31,Rps13,Gm10653,Rpl11,Crip1,Rps20,Rpl37rt,Mdh2,Mttp,Rpl39,Tuba1b,Rpl23a,Fth1,Chgb,Gm5766,Rpl3,Ucp2,Slc12a2,Rpl10,Gstm3,Rps19,Rpl18a,Gpx2,Rpl18,Actg1,Reg1,Ndrg1,Rpl27,Cdhr2,Rps26,Rps8,Lypd8,Malat1,Rplp1,Rpl15,Rpl14,Rps18,Cdhr5,Cyp2c29,Ran,Ppia,Mt2,2200002D01Rik,Gsta1,Rpl32,Rpl12,Rps17,Gpi1,Rpl5,Prap1,Rpl35,Rps3a1,Guca2b,Rpl4,Cyb5r3,Rpl41,Ptma,Gna11,P4hb,Snrpg,Rps19-ps3,Rps23,Fbp2,Eef1a1,Creb3l3,Adh1,Spink1,Slc5a1,Rps9,Ldha,Rps11,Gm6654,Rpl27a,Rpl37,Cyp4f14,Rps21,Rpl6,Rps16,Reg4,Ephx1,H2az1,Pigr,Alpi,Rpl7a,Actb,Aldob,Khk,Rpl23,Rps12,Mgam,S100g,Gm6402,Selenop,Tmsb4x,Rpl19,Fabp2,Rbp2,Gm12070,Atp1a1,Rpl29,Mt1,Dgat1,Rps24,Npm1,Rpl36,Gapdh,Rpl13,Rps7,Dbi,Clca4a,Rack1,Rps27a,Rpl13a,Rps6,Ces2e,Rplp0,Rpl32l,Papss2,Cyp2d26,Rpl7,Rpl36a,Cyp3a11,Rps5"
Kidney,B cell,"Sec61a1,Ly6d,Smap2,Serp1,Ebf1,Siglecg,Cd22,Bank1,Sec61b,Ms4a1,Spcs3,H2-Ob,Gm8369,Ssr4,H13,H2-Oa,Pax5,Derl3,Gm31243,Manf,Hsp90b1,Ralgps2,Eaf2,Tnfrsf13c,Hvcn1,Ptp4a3,H2-DMb2,Mzb1,Ckap4,Btla,Gm30211,Txndc11,Krtcap2,Srp9,Fcrla,Pold4,Txndc5,Tnfrsf13b,Snx2,Dnajc3,Edem1,Sdf2l1,Rexo2,Creld2,Cd19,Xbp1,Cmah,Jchain,Spib,Fcmr,Fchsd2,Tnfrsf17,Trp53inp1,Pou2af1,Hspa5,Tent5c,Cd79b,Mef2c,4930523C07Rik,Cd79a,Scd1,Edem2,Sec11c,Prdx4,Vpreb3,Slpi,Fkbp11,Pafah1b3,Cd37,Blnk,Cd79a,Cd79b,Cd19,Cd79a,Cd79a,Cd79b,Cd79a,Cd79b,Tbx21,Igkc,Cd79a,Ms4a1,Cd79a,H2-DMb2,Iglc2,Cd79b,Ly6d"
Kidney,Basophil,"Il3ra,Cd69,Cd33,Ccr3,Cd44"
Kidney,Collecting Duct Principal Cell,"Fxyd4,Ptges,Tmem45b,Gata3,Acer2,Tspan1,Fzd1,Aqp3,Stc1,Avpr2,Lgals3,Aqp4,Aqp2"
Kidney,Collecting duct intercalated cell,"Clcnkb,Id2,Sec23b,Atp6v0d2,Atp6ap1,Aldoa,S100g,Atp1b1,Cyc1,Adgrf5,Atp6v0c,Cox6b1,Lgals3,Atp5md,Itm2b,Tfcp2l1,Sod2,Atp6v1a,Rnf152,Mcoln3,Eps8,Atp6v1c2,Uqcr11,Gadd45g,Atp6v1b1,Rhcg,Kit,Slc25a5,Guca2a,Rgs2,Ncoa7,Slc9a3r1,Cox7a2,Mkks,Ckmt1,Foxi1,Serpinb6b,Ndufv2,Avpr1a,Tubb2a,Cycs,Tacc2,Mme,Tinagl1,Fam13a,Sgk1,Syn2,Ldhb,Atp6v1e1,Car2,Gm10221,Chchd10,Pde1a,Tmbim4,Ppargc1a,Tdrp,Efhd1,Ociad2,Itpr2,Emb,Tmem117,Tmem213,Aldh1l1,Hepacam2,Rcan2,Slc26a4,Atp6v1h,Hexb,Parm1,Dab2,Mindy1,Slc4a9,Atp6v0b,Acat1,Dkk3,Gm10053,Defb1,Aco2,Serpinb9,Prdx5,Car12,Hook3,Aqp6,Insrr,Mdh1,Atp6ap2,S100a1,Clcn5,Atp6v0e,Cox6a1,Sdhd,Atp6v1g3,Atp6v1d,Ppfibp2,Aplp2,Atp12a,Cystm1,Ralgapa2,Pgrmc1,Hmx2,Atp6v0a4,Fstl1,Cpsf4l,Hes1,Scand1,Pam,Slc25a4,Atp6v0d2,Tmem61,Car2,Oxgr1,Cycs,Fam13a,Mif,Mme,9130008F23Rik,Hmx2,Uqcrb,Chchd10,Tbc1d24,Atp6v1g3"
Kidney,Collecting duct principal cell,"Chpt1,Id2,Akr1b3,Igfbp7,Mgst3,Ldha,Aif1l,Npnt,Adh1,Apela,Phactr1,Aqp3,Krt7,Lgals3,Gjb1,Fxyd2,Spink8,Cdh16,Elf5,Tbx3,Rhcg,Malat1,Scnn1b,Foxq1,Atp1b1,Edaradd,Gsta3,Tacstd2,Hsd11b2,Ednrb,Fstl1,Ivns1abp,Sgk1,Plet1,Tubb2a,Hsd3b6,Id3,Ctsd,Krt18,Pdzk1ip1,Btc,Aqp2,Cav1,Fxyd4,Akr1c19,Avpr2,Neat1,Scg5,Cdkl1,Ranbp3l,Arhgdib,Cryab,Ptger1,Cystm1,Aqp4,Olfm1,Aqp3,L1cam,Fxyd4,Slc2a9,Apela,Tspan8,Kcnj1,Fzd7,Gstt1,Peli2,Ivns1abp,Tmem229a,Rnf186,Myh10,Tmem45b,Tmem178,Phactr1,Cldn4,Cav1,Cdo1,Wfdc2,Tbck,Nudt4,Pdzk1ip1,Stc1,BC018473,Npnt,Trpv5,Gprc5b,Hsd11b2,Tacstd2,Celsr2,Aqp2,Kcne1,Cdh16,Adgrg1,Cav2,Scnn1g,Scnn1b,Avpr2,Hes1"
Kidney,Collecting duct transient cell,"Col18a1,Tmem117,Mprip,Tmem50b,Rpn1,St14,Sox4,Rhbg,Slc43a2,Syt7,Pip4k2c,Sec23b,Atp5a1,Aco2,Slc26a4,Cttn,Ogdh,Smpd1,Chd4,Hepacam2,Gclc,Enpp5,Parm1,Car12,Clcnkb,Cdc42bpb,Insrr,Itgav,Ctnnb1,Ddx6,Laptm4b,Sdha"
Kidney,Connecting tubular cell,"Fam89a,Trpv5,Ccl20,Defb9,Stap1,Calb1,Calb1,Klk1,Trpv5"
Kidney,Conventional dendritic cell(cDC),"Thbd,Cfp,H2-DMb2,H2-Oa,Alox5ap,S100a4"
Kidney,Cortical cell,"Lig1,Atp1b1,Tfrc,Aprt,Id2,Cdca7,Nsg1,Fibin,Nasp,Chchd10,Ptn,S100g,Dkk1,Ank3,Mest,Alcam,Pcna-ps2,Slf2,Pcna,Mcm5,Etl4,Tsr1"
Kidney,Dendritic cell,"Itgam,Ccl17,Itgax,Sirpa,H2-Ab1,Ly75,Ptprc,H2-Eb1,Itgae,Adgre1,Cx3cr1,Cd14,Cd207,Cd209a,Pdcd1lg2,Cd209a"
Kidney,Distal convoluted tubular cell,"Wnk1,Slc12a3,Lhx1,Uroc1,Sgms2,Oxct1,Pgam2,Slc16a7,Tsc22d2,Trpm7,Larp1b,Wnk4,Tfrc,Hoxb5os,Pvalb,Gm15848,Abca13,Cwh43,Emx1,Papss1,Trpm6,Calb1,Lhx1os,Cdc42ep3,Kcng1,Mlana,Sgca,Fetub,Clec4a3,Pcolce,Plekho1,Gfra1,Slc12a3,Slc12a3,Pvalb,Slc12a3,Pvalb"
Kidney,Endothelial cell,"Ets1,Emcn,Cd34,Kdr,Tek,Plac8,Adgrl4,Pecam1,Tspan8,Eng,Plvap,Calca,3110099E03Rik,Krtdap,Lgr5,Rflna,Gata5,U90926,E130006D01Rik,Flt1,Emcn,Tie1,Flt1,Pecam1,Emcn,Kdr,Plvap,Plvap,Prox1,Vcam1,Sost,Sema3g,Egfl7,Emcn,Gja5,Pecam1,Ehd3,Pecam1,Pbx1,Iigp1,Esm1,Rgcc,Rbp7,Gbp4,Serpina1d,Emcn,Hba-a2,Igtp,Serpina1b,BC028528,Hbb-bs,Lrg1,Stmn2,Gbp2,Plpp3,Hbb-bt,Gbp7,Hba-a1,Cxcl12,Alas2,Cd81"
Kidney,Endothelial cell (Lymphatic),"Pecam1,Prox1,Cd34,Vwf,Pdpn"
Kidney,Eosinophil,"Ear2,Il5ra,Epx,Csf2,Ccr3,Ccl11,Ccl5"
Kidney,Epithelial cell,"Calb1,Prune2,Nos1,Umod,Slc22a6,Epcam,Slc4a1,Upk3b,Wt1,Nabp1,Mcmdc2"
Kidney,Fibroblast,"Serpinb10,Lrp1,Cd300e,Irf7,Hck,S100a4,Cd300a,Ms4a6d,Rap1a,Ms4a6c,Plbd1,Mpeg1,Ucp2,Gngt2,Pip4k2a,Eno3,Lyn,Sirpb1c,Lgals3,Clec12a,Pitpna,Psap,Arl5c,Ly6i,Ap1s2,Treml4,Clec4a3,Flna,Clec4a1,Chil3,Tkt,Lst1,Ifi27l2a,Tnfrsf1b,Ptpn1,Filip1l,Fgr,Cytip,Nr4a1,Stk10,Lyz2,Samhd1,Naaa,F13a1,Tgfb1,Tppp3,Psma7,Gm2a,Mob1a,Cd209a,Ccr2,Tmcc1,Ccdc88a,Ifitm3,Abi3,Hfe,Itgal,Prkcd,Gpr141,Sat1,Ear2,Ifi30,Ptpn6,Mcub,Ace,Ms4a4c,Tgfbi,Msn,Napsa,Nadk,Adgre4,Fn1,G6pdx,Cyrib,Clec10a,Cyria,Plac8,S100a4,Pdgfrb,Nt5e,Dcn,Pdgfra,Plac8,S100a4,Cxcl12,Colec11,Meg3,Pdgfra,Col1a1,Fn1,Col3a1,Gsn,Dcn,Apoe,Ccl19,Col3a1,Lum"
Kidney,Follicular B cell,"Ptprc,Cd22,Cd38,Fcer2a,Pax5"
Kidney,General proximal cell,"Gsta2,Cyp2e1,Hnf4a,Agxt2,Cryl1,Glyat,Sod3,Pdzk1,Sord,Upb1"
Kidney,Immune cell,"Itgam,Cd3d,Ms4a1,Csf1r,Ptprc,Lyz1,Ptprc,Prf1,Folr2,C1qb"
Kidney,Inner Medullary Collecting Ductal cell,"Fam20a,Slc14a2,Aldh1a3,Tm6sf1,Gpha2,Ccl7,Akr1b8,Slfn2,Ccl2,Plekhb1,S100a4,Elf5"
Kidney,Intercalated cell,"Atp6v1g3,Atp6v0d2,Atp6v1g3,Atp6v0d2,Atp6v1b1,Slc26a4,Foxi1"
Kidney,Long Descending Limb (Outer Medulla) cell,"Pla2g7,Slc14a2,Nkain4,Spsb1,Adamts5,Cd40,Fga,Enc1,Gem,Cxcl1,Thbs1,Arid5a"
Kidney,Macrophage,"Adrb1,Tmem176b,Tmcc3,Cx3cr1,Fcgr3,Gm4951,Sft2d1,Cxcl16,Clec4a2,C1qa,Cd86,Slco2b1,Ly86,Cd83,Fnbp1,Parp14,Stx16,Ms4a7,Gpr65,Sdc3,Mgl2,Rab7b,Hpgds,Pf4,Cst3,Zeb2os,Axl,Itm2c,Ppt1,Lat2,Col14a1,Ctsh,Cd74,Vsir,Rbpj,Marcks,Ifi213,Fcgr4,Adap2,C1qb,Gusb,H2-DMb1,Clec4b1,Aif1,Apoe,Selenop,Fyb,Cdk6,Tgfbr1,Rtn4,Apobec1,Rgs10,Trf,Creb5,Fgd2,H2-Aa,Lilra5,Stap1,Fcgr1,Fcgr2b,Lpar6,H2-Ab1,Mrc1,Cyth4,Cd72,Adap2os,H2-Eb1,Runx1,Ntpcr,C3ar1,Vcam1,Lair1,Lacc1,Pea15a,Unc93b1,Stab1,Taok3,Adgre1,Cadm1,Ctsc,Scimp,Zmynd15,Ebi3,P2ry6,Ccl12,C1qc,Slamf9,Basp1,Inpp5d,H2-DMa,Bcl2a1b,Pid1,Mknk1,Cfh,Hspa1a,Mmp13,Ifnar1,Abhd12,Asah1,Map1lc3a,Gtf2h1,Itgax,Cd200,Lgals3,Itgam,Ly6c1,Cd68,Cd163,Pparg,Cd200r1,Csf1r,Gata6,Siglecf,H2-Eb1,Il4ra,H2-Ab1,Adgre1,Cd74,C1qa,Adgre1,C1qc,Adgre1,Fcgr1,Adgre1,C1qb,C1qa,Cdk1,Itgam,Slc5a2,Aqp1,Adgre1,Aif1,Apoe,Lyz2,Adgre1,Csf1r,C1qa,C1qb,Stmn1,H2ac24,Birc5,Ppt1,Naaa,C1qa,Wfdc17,Irf8,Apoe,Xcr1,Lyz2,C1qc,Hmgb2,Itgam,Itgax,Ly6c1,Adgre1,Ly6g6d,Cd163,Lgals3,Cd68"
Kidney,Medullary cell,"Prom1,Zfp503,Glipr2,Lama2,Cmtm3,Timp3,Tcf21,Oaf,Akap12,Gng2,Tshz3,Sdf4,Penk,Lhfpl2,Cxcl12,Tmtc4,Clmp,Dcn,Pja1,Nkd2,Col16a1,Negr1,Hoxd11,Cpq,Olfml3,Nts,Igfbp4,Tsc22d2,Rarb,Cux1,Lrriq1,Col5a1,Cd24a,Cyba,Col4a1,Ncam1,Mmp2,Pcolce,Pdgfra,Hoxd10,Myl9,Tgfb1i1,Postn,Ctsl,Enpep,Plcb1,Tbx3,Ltbp1,Sema3c,Tanc1,Thsd4,Lbh,Nkain4,Tead1,Epb41l2,Wnt5a,Wdr1,Lsp1,Rrbp1,Dclk1,Mllt3,Ogn,Col14a1,Hsp90b1,Sct,Cxcl14,Arl4a,Col1a1,Nnat,Col1a2,Csrp1,Fblim1,Col6a1,Id4,Nkd1,Acta2,Cdh11,Thy1,Zeb2,Col15a1,Wnt4,Hoxa9,Mylk,Pfn2,Col4a2,Heph,Lox,Fstl1,Kdelr3,Meg3,Ldb2,Lmo4,Sparc,Thbs1,Tnc,Colec12,Selenos,Tmem47,Hoxa10,Fn1,Tmsb4x,Ogfrl1,Mfap5,Rarres2,Ckb,Svil,Bgn,Col3a1,Ncald,Efemp2,Trps1,Wnt11,Cavin2,Flrt2,Tpm1,Thbs2,Fbln5,Mgll,Pcdhga9,Zswim6,Cldn11,Htra3,Snhg18,Mfap4,Hoxa11,Bok,6330403K07Rik,Nfat5,Mmp23,Tagln,Eid1,Angpt1,Rcn3,Pam,Rhoj,Pmp22,Ece1,Ccnd2,Igfbp2,Gm1673,Sema5a,Epha4,Basp1,Cdkn1c,Ntm,Prss23,Rab34,Klhl13,Lef1,Sfrp1,S100a10,Filip1l,Cfh,Map1b,Dnajc5,Cnn2,Sdc2,Nrep,Syn3,C430049B03Rik,Rflnb,Gas6,Alx1,Atp2b1,Pla2g4a,Sema3a,Nav3,Nexn,Ccdc80,Col23a1,Palld,Edn3,Lgals1,Smoc2"
Kidney,Megakaryocyte,"Gp5,Cxcr2,Itga2b,Pde6b,Cxcr1,Matk,Slamf1,Cxcr4"
Kidney,Memory B cell,"Cd38,Pax5,Cd84,Cd86,Nt5e,Ptprc,Cd80,Spib"
